FECHA_1,CodArt,DescArt,CodCli,Nomcli,NUMDOC (Num. Factura),Unidades,BASEMONEDA,CENTROCOSTE3
1/25/2017,705215,FORMACION ROBOTIX I SM 1H,5,"CENTRO DE ESTUDIOS GRESOL, S.L.",84,3.00,120,14002
1/25/2017,705218,"FORMACION ROBOTIX II, III SM 1 H",5,"CENTRO DE ESTUDIOS GRESOL, S.L.",84,4.00,160,14002
12/5/2017,705224,Formación ROBOTIX 1 CM (1.5H),7,THE BRITISH SCHOOL BARCELONA,1834,1.00,30.5,14002
2/22/2017,705210,FORMACION ROBOTIX INFANTIL 1 H,12,"ESTUDIO AGORA, S.A.",209,7.00,294,14002
2/22/2017,705215,FORMACION ROBOTIX I SM 1H,12,"ESTUDIO AGORA, S.A.",209,29.00,1218,14002
2/22/2017,705218,"FORMACION ROBOTIX II, III SM 1 H",12,"ESTUDIO AGORA, S.A.",209,7.00,294,14002
3/24/2017,705210,FORMACION ROBOTIX INFANTIL 1 H,12,"ESTUDIO AGORA, S.A.",327,8.00,336,14002
3/24/2017,705215,FORMACION ROBOTIX I SM 1H,12,"ESTUDIO AGORA, S.A.",327,29.00,1218,14002
3/24/2017,705218,"FORMACION ROBOTIX II, III SM 1 H",12,"ESTUDIO AGORA, S.A.",327,7.00,294,14002
12/31/2017,705222,Formación ROBOTIX INFANTIL CM (1.5H),7,THE BRITISH SCHOOL BARCELONA,2030,14.00,812,14002
12/31/2017,705224,Formación ROBOTIX 1 CM (1.5H),7,THE BRITISH SCHOOL BARCELONA,2030,18.00,1098,14002
5/23/2017,705210,FORMACION ROBOTIX INFANTIL 1 H,12,"ESTUDIO AGORA, S.A.",601,7.00,294,14002
5/23/2017,705215,FORMACION ROBOTIX I SM 1H,12,"ESTUDIO AGORA, S.A.",601,28.00,1176,14002
5/23/2017,705218,"FORMACION ROBOTIX II, III SM 1 H",12,"ESTUDIO AGORA, S.A.",601,5.00,210,14002
5/23/2017,705212,FORMACION ROBOTIX I CM 1H,6,AMPA SAGRADA FAMILIA DE SABADELL,599,13.00,546,14002
5/23/2017,705218,"FORMACION ROBOTIX II, III SM 1 H",6,AMPA SAGRADA FAMILIA DE SABADELL,599,15.00,630,14002
4/24/2017,705210,FORMACION ROBOTIX INFANTIL 1 H,11,BELL-LLOC DEL PLA,453,12.00,504,14002
10/16/2017,705225,Formación ROBOTIX 2 CM (1H),6,AMPA SAGRADA FAMILIA DE SABADELL,1345,12.00,252,14002
11/29/2017,705220,Inscripción ROBOTIX CM,12,"ESTUDIO AGORA, S.A.",1770,1.00,25,14002
11/29/2017,705221,Formación ROBOTIX INFANTIL CM (1H),12,"ESTUDIO AGORA, S.A.",1770,17.00,714,14002
11/29/2017,705223,Formación ROBOTIX 1 CM (1H),12,"ESTUDIO AGORA, S.A.",1770,15.00,630,14002
11/29/2017,705227,Formación ROBOTIX 3 CM (1H),12,"ESTUDIO AGORA, S.A.",1770,13.00,546,14002
10/16/2017,705227,Formación ROBOTIX 3 CM (1H),6,AMPA SAGRADA FAMILIA DE SABADELL,1345,9.00,189,14002
10/16/2017,705229,Formación ROBOTIX 4 CM (1H),6,AMPA SAGRADA FAMILIA DE SABADELL,1345,8.00,168,14002
10/16/2017,705220,Inscripción ROBOTIX CM,6,AMPA SAGRADA FAMILIA DE SABADELL,1345,29.00,725,14002
12/31/2017,705223,Formación ROBOTIX 1 CM (1H),12,"ESTUDIO AGORA, S.A.",2002,15.00,630,14002
12/31/2017,705227,Formación ROBOTIX 3 CM (1H),12,"ESTUDIO AGORA, S.A.",2002,13.00,546,14002
12/31/2017,705223,Formación ROBOTIX 1 CM (1H),12,"ESTUDIO AGORA, S.A.",2002,1.00,21,14002
6/22/2017,705210,FORMACION ROBOTIX INFANTIL 1 H,11,BELL-LLOC DEL PLA,785,-12.00,-504,14002
4/24/2017,705210,FORMACION ROBOTIX INFANTIL 1 H,12,"ESTUDIO AGORA, S.A.",454,8.00,336,14002
4/24/2017,705215,FORMACION ROBOTIX I SM 1H,12,"ESTUDIO AGORA, S.A.",454,29.00,1218,14002
4/24/2017,705218,"FORMACION ROBOTIX II, III SM 1 H",12,"ESTUDIO AGORA, S.A.",454,7.00,294,14002
10/25/2017,705225,Formación ROBOTIX 2 CM (1H),6,AMPA SAGRADA FAMILIA DE SABADELL,1420,-1.00,-21,14002
10/25/2017,705220,Inscripción ROBOTIX CM,6,AMPA SAGRADA FAMILIA DE SABADELL,1420,-1.00,-30,14002
1/10/2017,705001,SERVICIOS PRESTADOS,5,"CENTRO DE ESTUDIOS GRESOL, S.L.",10,1.00,1570.21,14110
1/10/2017,45300,LEGO® Education WeDo 2.0 Core Set,5,"CENTRO DE ESTUDIOS GRESOL, S.L.",10,12.00,0,14110
1/10/2017,2045300,Curriculum Pack LEGO Education WeDo 2.0,5,"CENTRO DE ESTUDIOS GRESOL, S.L.",10,1.00,0,14110
1/25/2017,705206,"INSCRIPCION ROBOTIX II, III CM",12,"ESTUDIO AGORA, S.A.",87,1.00,25,14002
1/25/2017,705207,INSCRIPCION ROBOTIX I SM,6,AMPA SAGRADA FAMILIA DE SABADELL,85,1.00,25,14002
1/25/2017,705208,"INSCRIPCION ROBOTIX II, III SM",6,AMPA SAGRADA FAMILIA DE SABADELL,85,1.00,25,14002
1/25/2017,705212,FORMACION ROBOTIX I CM 1H,6,AMPA SAGRADA FAMILIA DE SABADELL,85,13.00,546,14002
1/25/2017,705218,"FORMACION ROBOTIX II, III SM 1 H",6,AMPA SAGRADA FAMILIA DE SABADELL,85,15.00,630,14002
1/25/2017,705207,INSCRIPCION ROBOTIX I SM,12,"ESTUDIO AGORA, S.A.",87,1.00,25,14002
5/23/2017,705217,"FORMACION ROBOTIX II, III CM 1 H",4,FUNDACIÓ MARISTES CHAMPAGNAT,597,6.00,294,14002
4/24/2017,705212,FORMACION ROBOTIX I CM 1H,4,FUNDACIÓ MARISTES CHAMPAGNAT,450,3.00,138,14002
4/24/2017,705217,"FORMACION ROBOTIX II, III CM 1 H",4,FUNDACIÓ MARISTES CHAMPAGNAT,450,6.00,294,14002
1/25/2017,705212,FORMACION ROBOTIX I CM 1H,4,FUNDACIÓ MARISTES CHAMPAGNAT,83,4.00,184,14002
1/25/2017,705217,"FORMACION ROBOTIX II, III CM 1 H",4,FUNDACIÓ MARISTES CHAMPAGNAT,83,6.00,294,14002
1/25/2017,705210,FORMACION ROBOTIX INFANTIL 1 H,12,"ESTUDIO AGORA, S.A.",87,7.00,294,14002
10/25/2017,705221,Formación ROBOTIX INFANTIL CM (1H),3,ESCOLA GUINARDO S.C.C.L.,1415,7.00,294,14002
10/25/2017,705225,Formación ROBOTIX 2 CM (1H),3,ESCOLA GUINARDO S.C.C.L.,1415,10.00,420,14002
10/25/2017,705230,Formación ROBOTIX 4 CM (1.5H),3,ESCOLA GUINARDO S.C.C.L.,1415,14.00,770,14002
1/25/2017,705215,FORMACION ROBOTIX I SM 1H,12,"ESTUDIO AGORA, S.A.",87,29.00,1218,14002
1/25/2017,705218,"FORMACION ROBOTIX II, III SM 1 H",12,"ESTUDIO AGORA, S.A.",87,7.00,294,14002
1/25/2017,705212,FORMACION ROBOTIX I CM 1H,33,FUNDACION ESCUELA SUIZA DE BARCELONA,88,20.00,920,14002
1/25/2017,705218,"FORMACION ROBOTIX II, III SM 1 H",33,FUNDACION ESCUELA SUIZA DE BARCELONA,88,17.00,1003,14002
1/25/2017,705219,"FORMACION ROBOTIX INFANTIL CM 1,5H",33,FUNDACION ESCUELA SUIZA DE BARCELONA,88,9.00,459,14002
2/22/2017,705212,FORMACION ROBOTIX I CM 1H,33,FUNDACION ESCUELA SUIZA DE BARCELONA,210,20.00,920,14002
2/22/2017,705218,"FORMACION ROBOTIX II, III SM 1 H",33,FUNDACION ESCUELA SUIZA DE BARCELONA,210,11.00,649,14002
10/25/2017,705227,Formación ROBOTIX 3 CM (1H),12,"ESTUDIO AGORA, S.A.",1417,14.00,588,14002
12/31/2017,705205,Inscripción ROBOTIX Infantil,12,"ESTUDIO AGORA, S.A.",2002,1.00,25,14002
3/24/2017,705212,FORMACION ROBOTIX I CM 1H,33,FUNDACION ESCUELA SUIZA DE BARCELONA,328,20.00,920,14002
12/31/2017,705220,Inscripción ROBOTIX CM,12,"ESTUDIO AGORA, S.A.",2002,1.00,25,14002
12/31/2017,705221,Formación ROBOTIX INFANTIL CM (1H),12,"ESTUDIO AGORA, S.A.",2002,17.00,714,14002
4/24/2017,705212,FORMACION ROBOTIX I CM 1H,33,FUNDACION ESCUELA SUIZA DE BARCELONA,455,20.00,920,14002
4/24/2017,705218,"FORMACION ROBOTIX II, III SM 1 H",33,FUNDACION ESCUELA SUIZA DE BARCELONA,455,17.00,1003,14002
4/24/2017,705219,"FORMACION ROBOTIX INFANTIL CM 1,5H",33,FUNDACION ESCUELA SUIZA DE BARCELONA,455,9.00,459,14002
5/23/2017,705212,FORMACION ROBOTIX I CM 1H,33,FUNDACION ESCUELA SUIZA DE BARCELONA,602,20.00,920,14002
10/25/2017,705225,Formación ROBOTIX 2 CM (1H),5,"CENTRO DE ESTUDIOS GRESOL, S.L.",1416,1.00,40,14002
10/25/2017,705221,Formación ROBOTIX INFANTIL CM (1H),12,"ESTUDIO AGORA, S.A.",1417,19.00,798,14002
6/22/2017,705212,FORMACION ROBOTIX I CM 1H,33,FUNDACION ESCUELA SUIZA DE BARCELONA,755,20.00,920,14002
6/22/2017,705218,"FORMACION ROBOTIX II, III SM 1 H",33,FUNDACION ESCUELA SUIZA DE BARCELONA,755,17.00,1003,14002
6/22/2017,705219,"FORMACION ROBOTIX INFANTIL CM 1,5H",33,FUNDACION ESCUELA SUIZA DE BARCELONA,755,9.00,459,14002
10/25/2017,705229,Formación ROBOTIX 4 CM (1H),5,"CENTRO DE ESTUDIOS GRESOL, S.L.",1416,2.00,80,14002
10/25/2017,705223,Formación ROBOTIX 1 CM (1H),12,"ESTUDIO AGORA, S.A.",1417,14.00,588,14002
6/22/2017,705210,FORMACION ROBOTIX INFANTIL 1 H,12,"ESTUDIO AGORA, S.A.",754,7.00,147,14002
6/22/2017,705215,FORMACION ROBOTIX I SM 1H,12,"ESTUDIO AGORA, S.A.",754,28.00,588,14002
6/22/2017,705218,"FORMACION ROBOTIX II, III SM 1 H",12,"ESTUDIO AGORA, S.A.",754,5.00,105,14002
10/25/2017,705220,Inscripción ROBOTIX CM,12,"ESTUDIO AGORA, S.A.",1417,28.00,700,14002
2/22/2017,705218,"FORMACION ROBOTIX II, III SM 1 H",33,FUNDACION ESCUELA SUIZA DE BARCELONA,210,6.00,354,14002
10/13/2017,705230,Formación ROBOTIX 4 CM (1.5H),33,FUNDACION ESCUELA SUIZA DE BARCELONA,1341,5.00,295,14002
3/24/2017,705218,"FORMACION ROBOTIX II, III SM 1 H",33,FUNDACION ESCUELA SUIZA DE BARCELONA,328,17.00,1003,14002
3/24/2017,705219,"FORMACION ROBOTIX INFANTIL CM 1,5H",33,FUNDACION ESCUELA SUIZA DE BARCELONA,328,9.00,459,14002
5/23/2017,705218,"FORMACION ROBOTIX II, III SM 1 H",33,FUNDACION ESCUELA SUIZA DE BARCELONA,602,17.00,1003,14002
10/16/2017,705223,Formación ROBOTIX 1 CM (1H),3,ESCOLA GUINARDO S.C.C.L.,1343,9.00,283.5,14002
10/16/2017,705230,Formación ROBOTIX 4 CM (1.5H),3,ESCOLA GUINARDO S.C.C.L.,1343,14.00,577.5,14002
10/16/2017,705205,Inscripción ROBOTIX Infantil,3,ESCOLA GUINARDO S.C.C.L.,1343,12.00,300,14002
10/16/2017,705221,Formación ROBOTIX INFANTIL CM (1H),3,ESCOLA GUINARDO S.C.C.L.,1343,12.00,378,14002
10/16/2017,705220,Inscripción ROBOTIX CM,3,ESCOLA GUINARDO S.C.C.L.,1343,23.00,575,14002
5/23/2017,705210,FORMACION ROBOTIX INFANTIL 1 H,3,ESCOLA GUINARDO S.C.C.L.,596,6.00,252,14002
5/23/2017,705213,"FORMACION ROBOTIX II, III SM 1,5 H",3,ESCOLA GUINARDO S.C.C.L.,596,8.00,440,14002
5/23/2017,705215,FORMACION ROBOTIX I SM 1H,3,ESCOLA GUINARDO S.C.C.L.,596,13.00,546,14002
4/24/2017,705210,FORMACION ROBOTIX INFANTIL 1 H,3,ESCOLA GUINARDO S.C.C.L.,449,7.00,294,14002
4/24/2017,705213,"FORMACION ROBOTIX II, III SM 1,5 H",3,ESCOLA GUINARDO S.C.C.L.,449,9.00,495,14002
4/24/2017,705215,FORMACION ROBOTIX I SM 1H,3,ESCOLA GUINARDO S.C.C.L.,449,13.00,546,14002
5/23/2017,705219,"FORMACION ROBOTIX INFANTIL CM 1,5H",33,FUNDACION ESCUELA SUIZA DE BARCELONA,602,9.00,459,14002
10/13/2017,705222,Formación ROBOTIX INFANTIL CM (1.5H),33,FUNDACION ESCUELA SUIZA DE BARCELONA,1340,11.00,280.5,14002
10/13/2017,705223,Formación ROBOTIX 1 CM (1H),33,FUNDACION ESCUELA SUIZA DE BARCELONA,1340,21.00,483,14002
10/13/2017,705228,Formación ROBOTIX 3 CM (1.5H),33,FUNDACION ESCUELA SUIZA DE BARCELONA,1340,9.00,265.5,14002
5/23/2017,705212,FORMACION ROBOTIX I CM 1H,4,FUNDACIÓ MARISTES CHAMPAGNAT,597,3.00,138,14002
10/25/2017,705220,Inscripción ROBOTIX CM,3,ESCOLA GUINARDO S.C.C.L.,1415,1.00,25,14002
10/25/2017,705205,Inscripción ROBOTIX Infantil,3,ESCOLA GUINARDO S.C.C.L.,1413,-5.00,-125,14002
10/25/2017,705221,Formación ROBOTIX INFANTIL CM (1H),3,ESCOLA GUINARDO S.C.C.L.,1413,-5.00,-157.5,14002
2/22/2017,705219,"FORMACION ROBOTIX INFANTIL CM 1,5H",33,FUNDACION ESCUELA SUIZA DE BARCELONA,210,9.00,459,14002
1/25/2017,705215,FORMACION ROBOTIX I SM 1H,3,ESCOLA GUINARDO S.C.C.L.,82,13.00,546,14002
10/13/2017,705230,Formación ROBOTIX 4 CM (1.5H),33,FUNDACION ESCUELA SUIZA DE BARCELONA,1340,5.00,147.5,14002
10/13/2017,705222,Formación ROBOTIX INFANTIL CM (1.5H),33,FUNDACION ESCUELA SUIZA DE BARCELONA,1341,11.00,561,14002
10/13/2017,705223,Formación ROBOTIX 1 CM (1H),33,FUNDACION ESCUELA SUIZA DE BARCELONA,1341,23.00,1058,14002
10/13/2017,705228,Formación ROBOTIX 3 CM (1.5H),33,FUNDACION ESCUELA SUIZA DE BARCELONA,1341,9.00,531,14002
10/17/2017,705222,Formación ROBOTIX INFANTIL CM (1.5H),33,FUNDACION ESCUELA SUIZA DE BARCELONA,1373,-11.00,-280.5,14002
10/17/2017,705223,Formación ROBOTIX 1 CM (1H),33,FUNDACION ESCUELA SUIZA DE BARCELONA,1373,-21.00,-483,14002
10/17/2017,705228,Formación ROBOTIX 3 CM (1.5H),33,FUNDACION ESCUELA SUIZA DE BARCELONA,1373,-9.00,-265.5,14002
10/17/2017,705230,Formación ROBOTIX 4 CM (1.5H),33,FUNDACION ESCUELA SUIZA DE BARCELONA,1373,-5.00,-147.5,14002
6/1/2017,705210,FORMACION ROBOTIX INFANTIL 1 H,3,ESCOLA GUINARDO S.C.C.L.,663,-1.00,-42,14002
2/3/2017,705001,SERVICIOS PRESTADOS,35,"BARCELONA ACTIVA SAU, SPM",153,4.00,240,14120
2/16/2017,705001,SERVICIOS PRESTADOS,35,"BARCELONA ACTIVA SAU, SPM",190,4.00,240,14120
3/15/2017,705001,SERVICIOS PRESTADOS,35,"BARCELONA ACTIVA SAU, SPM",292,4.00,240,14120
3/16/2017,705001,SERVICIOS PRESTADOS,35,"BARCELONA ACTIVA SAU, SPM",297,6.00,360,14120
3/22/2017,705001,SERVICIOS PRESTADOS,35,"BARCELONA ACTIVA SAU, SPM",314,4.00,240,14120
5/15/2017,705001,SERVICIOS PRESTADOS,35,"BARCELONA ACTIVA SAU, SPM",568,4.00,240,14120
5/15/2017,705001,SERVICIOS PRESTADOS,35,"BARCELONA ACTIVA SAU, SPM",569,4.00,240,14120
6/9/2017,705001,SERVICIOS PRESTADOS,35,"BARCELONA ACTIVA SAU, SPM",697,4.00,240,14120
1/25/2017,705210,FORMACION ROBOTIX INFANTIL 1 H,44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,89,13.00,546,14002
1/25/2017,705210,FORMACION ROBOTIX INFANTIL 1 H,44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,89,-1.00,-42,14002
6/23/2017,705001,SERVICIOS PRESTADOS,35,"BARCELONA ACTIVA SAU, SPM",794,4.00,240,14120
1/25/2017,705210,FORMACION ROBOTIX INFANTIL 1 H,3,ESCOLA GUINARDO S.C.C.L.,82,6.00,252,14002
2/22/2017,705210,FORMACION ROBOTIX INFANTIL 1 H,44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,211,12.00,504,14002
2/22/2017,705215,FORMACION ROBOTIX I SM 1H,44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,211,7.00,294,14002
2/22/2017,705218,"FORMACION ROBOTIX II, III SM 1 H",44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,211,8.00,336,14002
1/25/2017,705213,"FORMACION ROBOTIX II, III SM 1,5 H",3,ESCOLA GUINARDO S.C.C.L.,82,9.00,495,14002
3/24/2017,705210,FORMACION ROBOTIX INFANTIL 1 H,44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,329,12.00,504,14002
3/24/2017,705215,FORMACION ROBOTIX I SM 1H,44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,329,7.00,294,14002
3/24/2017,705218,"FORMACION ROBOTIX II, III SM 1 H",44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,329,8.00,336,14002
5/12/2017,6139011,FLL TECHNIC TROPHY - MEDIUM,1,INVENIO LEARN BY DOING SL,565,1.00,18.25,14110
4/24/2017,0000,Codi descompte material LE,44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,456,-1.00,-42,14002
4/24/2017,705210,FORMACION ROBOTIX INFANTIL 1 H,44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,456,12.00,504,14002
4/24/2017,705215,FORMACION ROBOTIX I SM 1H,44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,456,7.00,294,14002
5/12/2017,6139010,FLL TECHNIC TROPHY - SMALL,1,INVENIO LEARN BY DOING SL,565,3.00,42.75,14110
5/23/2017,0000,Codi descompte material LE,44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,603,-1.00,-42,14002
5/23/2017,705210,FORMACION ROBOTIX INFANTIL 1 H,44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,603,12.00,504,14002
5/23/2017,705215,FORMACION ROBOTIX I SM 1H,44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,603,6.00,252,14002
5/23/2017,705218,"FORMACION ROBOTIX II, III SM 1 H",44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,603,8.00,336,14002
6/22/2017,0000,Codi descompte material LE,44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,756,-1.00,-42,14002
6/22/2017,705210,FORMACION ROBOTIX INFANTIL 1 H,44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,756,12.00,504,14002
6/22/2017,705215,FORMACION ROBOTIX I SM 1H,44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,756,6.00,252,14002
6/22/2017,705218,"FORMACION ROBOTIX II, III SM 1 H",44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,756,8.00,336,14002
8/23/2017,705001,SERVICIOS PRESTADOS,35,"BARCELONA ACTIVA SAU, SPM",1009,4.00,240,14120
10/10/2017,705001,SERVICIOS PRESTADOS,35,"BARCELONA ACTIVA SAU, SPM",1308,4.00,240,14120
10/18/2017,705001,SERVICIOS PRESTADOS,35,"BARCELONA ACTIVA SAU, SPM",1375,4.00,240,14120
11/9/2017,705001,SERVICIOS PRESTADOS,35,"BARCELONA ACTIVA SAU, SPM",1550,4.00,240,14120
10/25/2017,705220,Inscripción ROBOTIX CM,44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,1418,3.00,90,14002
10/25/2017,705205,Inscripción ROBOTIX Infantil,44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,1418,1.00,25,14002
10/25/2017,705221,Formación ROBOTIX INFANTIL CM (1H),44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,1418,4.00,168,14002
10/25/2017,705223,Formación ROBOTIX 1 CM (1H),44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,1418,13.00,546,14002
10/25/2017,705227,Formación ROBOTIX 3 CM (1H),44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,1418,14.00,588,14002
10/25/2017,0000,Codi descompte material LE,44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,1418,-1.00,-42,14002
11/29/2017,0000,Codi descompte material LE,44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,1771,-2.00,-84,14002
11/29/2017,705223,Formación ROBOTIX 1 CM (1H),44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,1771,13.00,546,14002
11/29/2017,705227,Formación ROBOTIX 3 CM (1H),44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,1771,14.00,588,14002
12/31/2017,0000,Codi descompte material LE,44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,2001,-2.00,-84,14002
12/31/2017,705221,Formación ROBOTIX INFANTIL CM (1H),44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,2001,5.00,210,14002
12/31/2017,705223,Formación ROBOTIX 1 CM (1H),44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,2001,13.00,546,14002
12/31/2017,705227,Formación ROBOTIX 3 CM (1H),44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,2001,14.00,588,14002
1/25/2017,705215,FORMACION ROBOTIX I SM 1H,45,ESCUELA LICEO EUROPEO,90,10.00,420,14002
1/25/2017,705218,"FORMACION ROBOTIX II, III SM 1 H",45,ESCUELA LICEO EUROPEO,90,10.00,420,14002
2/22/2017,705215,FORMACION ROBOTIX I SM 1H,45,ESCUELA LICEO EUROPEO,212,8.00,336,14002
2/22/2017,705218,"FORMACION ROBOTIX II, III SM 1 H",45,ESCUELA LICEO EUROPEO,212,12.00,504,14002
3/24/2017,705215,FORMACION ROBOTIX I SM 1H,45,ESCUELA LICEO EUROPEO,330,8.00,336,14002
3/24/2017,705218,"FORMACION ROBOTIX II, III SM 1 H",45,ESCUELA LICEO EUROPEO,330,12.00,504,14002
4/24/2017,705215,FORMACION ROBOTIX I SM 1H,45,ESCUELA LICEO EUROPEO,457,7.00,294,14002
4/24/2017,705218,"FORMACION ROBOTIX II, III SM 1 H",45,ESCUELA LICEO EUROPEO,457,10.00,420,14002
5/23/2017,705215,FORMACION ROBOTIX I SM 1H,45,ESCUELA LICEO EUROPEO,604,7.00,294,14002
5/23/2017,705218,"FORMACION ROBOTIX II, III SM 1 H",45,ESCUELA LICEO EUROPEO,604,10.00,420,14002
12/11/2017,705001,SERVICIOS PRESTADOS,35,"BARCELONA ACTIVA SAU, SPM",1859,-4.00,-240,14120
12/11/2017,705001,SERVICIOS PRESTADOS,35,"BARCELONA ACTIVA SAU, SPM",1860,4.00,240,14120
10/16/2017,705223,Formación ROBOTIX 1 CM (1H),45,ESCUELA LICEO EUROPEO,1342,6.00,189,14002
10/16/2017,705227,Formación ROBOTIX 3 CM (1H),45,ESCUELA LICEO EUROPEO,1342,5.00,157.5,14002
10/16/2017,705229,Formación ROBOTIX 4 CM (1H),45,ESCUELA LICEO EUROPEO,1342,3.00,94.5,14002
10/16/2017,705220,Inscripción ROBOTIX CM,45,ESCUELA LICEO EUROPEO,1342,14.00,350,14002
10/25/2017,705223,Formación ROBOTIX 1 CM (1H),45,ESCUELA LICEO EUROPEO,1419,6.00,252,14002
10/25/2017,705227,Formación ROBOTIX 3 CM (1H),45,ESCUELA LICEO EUROPEO,1419,3.00,126,14002
10/25/2017,705229,Formación ROBOTIX 4 CM (1H),45,ESCUELA LICEO EUROPEO,1419,3.00,126,14002
11/29/2017,705223,Formación ROBOTIX 1 CM (1H),45,ESCUELA LICEO EUROPEO,1772,6.00,252,14002
11/29/2017,705227,Formación ROBOTIX 3 CM (1H),45,ESCUELA LICEO EUROPEO,1772,3.00,126,14002
11/29/2017,705229,Formación ROBOTIX 4 CM (1H),45,ESCUELA LICEO EUROPEO,1772,3.00,126,14002
10/16/2017,0000,Codi descompte material LE,44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,1353,-1.00,-21,14002
12/31/2017,705223,Formación ROBOTIX 1 CM (1H),45,ESCUELA LICEO EUROPEO,2006,6.00,252,14002
12/31/2017,705227,Formación ROBOTIX 3 CM (1H),45,ESCUELA LICEO EUROPEO,2006,3.00,126,14002
12/31/2017,705229,Formación ROBOTIX 4 CM (1H),45,ESCUELA LICEO EUROPEO,2006,3.00,126,14002
1/25/2017,705212,FORMACION ROBOTIX I CM 1H,46,FUNDACIÓ GAS NATURAL FENOSA,91,17.00,714,14002
1/25/2017,705213,"FORMACION ROBOTIX II, III SM 1,5 H",46,FUNDACIÓ GAS NATURAL FENOSA,91,13.00,715,14002
2/22/2017,705212,FORMACION ROBOTIX I CM 1H,46,FUNDACIÓ GAS NATURAL FENOSA,213,13.00,546,14002
2/22/2017,705213,"FORMACION ROBOTIX II, III SM 1,5 H",46,FUNDACIÓ GAS NATURAL FENOSA,213,7.00,385,14002
11/29/2017,0000,Codi descompte material LE,44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,1771,-1.00,-25,14002
3/24/2017,705212,FORMACION ROBOTIX I CM 1H,46,FUNDACIÓ GAS NATURAL FENOSA,331,13.00,546,14002
3/24/2017,705213,"FORMACION ROBOTIX II, III SM 1,5 H",46,FUNDACIÓ GAS NATURAL FENOSA,331,13.00,715,14002
4/24/2017,705212,FORMACION ROBOTIX I CM 1H,46,FUNDACIÓ GAS NATURAL FENOSA,458,13.00,546,14002
4/24/2017,705213,"FORMACION ROBOTIX II, III SM 1,5 H",46,FUNDACIÓ GAS NATURAL FENOSA,458,13.00,715,14002
5/23/2017,705212,FORMACION ROBOTIX I CM 1H,46,FUNDACIÓ GAS NATURAL FENOSA,605,13.00,546,14002
5/23/2017,705213,"FORMACION ROBOTIX II, III SM 1,5 H",46,FUNDACIÓ GAS NATURAL FENOSA,605,13.00,715,14002
11/29/2017,705205,Inscripción ROBOTIX Infantil,44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,1771,1.00,25,14002
11/29/2017,705221,Formación ROBOTIX INFANTIL CM (1H),44,CENTRO EDUCATIVO AGORA MASIA BACH S.L.U.,1771,5.00,210,14002
6/22/2017,705212,FORMACION ROBOTIX I CM 1H,46,FUNDACIÓ GAS NATURAL FENOSA,787,-13.00,-546,14002
6/22/2017,705213,"FORMACION ROBOTIX II, III SM 1,5 H",46,FUNDACIÓ GAS NATURAL FENOSA,787,-13.00,-715,14002
8/24/2017,45544,LEGO® MINDSTORMS® Education EV3 Core Set,42,"SEK SANTA ISABEL, S.L",1013,1.00,369.99,14110
8/24/2017,9999,Codi creació de packs,42,"SEK SANTA ISABEL, S.L",1013,2.00,410,14110
8/24/2017,45300,LEGO® Education WeDo 2.0 Core Set,42,"SEK SANTA ISABEL, S.L",1013,2.00,0,14110
8/24/2017,45302,Smarthub Rechargeable Battery,42,"SEK SANTA ISABEL, S.L",1013,2.00,0,14110
8/24/2017,45517,Transformer 10V DC,42,"SEK SANTA ISABEL, S.L",1013,2.00,0,14110
