FECHA_1,CodArt,DescArt,CodCli,Nomcli,NUMDOC (Num. Factura),BASEMONEDA,Unidades
5/15/2017,45300,LEGO® Education WeDo 2.0 Core Set,905,CEIP Joaquín Costa,339,714.95,5.00 
5/15/2017,0000,Codi descompte material LE,905,CEIP Joaquín Costa,339,-35.75,1.00 
5/15/2017,45300,LEGO® Education WeDo 2.0 Core Set,906,Colegio Sagrado Corazón HH. Maristas,342,9151.36,64.00 
5/15/2017,0000,Codi descompte material LE,906,Colegio Sagrado Corazón HH. Maristas,342,-457.57,1.00 
5/15/2017,45544,LEGO® MINDSTORMS® Education EV3 Core Set,906,Colegio Sagrado Corazón HH. Maristas,343,8139.78,22.00 
5/15/2017,45517,Transformer 10V DC,906,Colegio Sagrado Corazón HH. Maristas,343,340.89,11.00 
5/15/2017,0000,Codi descompte material LE,906,Colegio Sagrado Corazón HH. Maristas,343,-424.03,1.00 
6/12/2017,51566,VEXIA PORTABLET STRONGER HEY!,908,EMPAR SIMÓ CALL,443,1153.72,4.00 
6/12/2017,0000,Codi descompte material LE,908,EMPAR SIMÓ CALL,443,-80,(1.00)
6/12/2017,45544,LEGO® MINDSTORMS® Education EV3 Core Set,908,EMPAR SIMÓ CALL,444,3699.9,10.00 
6/12/2017,45517,Transformer 10V DC,908,EMPAR SIMÓ CALL,444,123.96,4.00 
6/12/2017,0000,Codi descompte material LE,908,EMPAR SIMÓ CALL,444,-370,(1.00)
5/23/2017,45300,LEGO® Education WeDo 2.0 Core Set,915,Escola La Roureda,362,714.95,5.00 
5/23/2017,0000,Codi descompte material LE,915,Escola La Roureda,362,-35.75,(1.00)
5/23/2017,45544,LEGO® MINDSTORMS® Education EV3 Core Set,915,Escola La Roureda,363,1479.96,4.00 
5/23/2017,0000,Codi descompte material LE,915,Escola La Roureda,363,-77,(1.00)
5/23/2017,45517,Transformer 10V DC,915,Escola La Roureda,363,61.98,2.00 
5/24/2017,45110,BuildToExpress Core Set,916,Institut la Ribera,365,1089,25.00 
5/24/2017,0000,Codi descompte material LE,916,Institut la Ribera,365,-54.45,(1.00)
5/24/2017,45100,StoryStarter Core Set,916,Institut la Ribera,366,825.93,7.00 
5/24/2017,0000,Codi descompte material LE,916,Institut la Ribera,366,-41.3,(1.00)
5/24/2017,45019,Creative LEGO® DUPLO® Brick Set,918,COLEGIO BILINGUE DE CASTILLEJA SL - YAGO SCHOOL,370,559.9,10.00 
5/24/2017,45020,Creative LEGO® Brick Set,918,COLEGIO BILINGUE DE CASTILLEJA SL - YAGO SCHOOL,370,55.99,1.00 
5/24/2017,9656,Early Simple Machines Set,918,COLEGIO BILINGUE DE CASTILLEJA SL - YAGO SCHOOL,370,1322.91,9.00 
5/24/2017,9580,LEGO Education WeDo Construction Set,918,COLEGIO BILINGUE DE CASTILLEJA SL - YAGO SCHOOL,370,1399.9,10.00 
5/24/2017,45300,LEGO® Education WeDo 2.0 Core Set,918,COLEGIO BILINGUE DE CASTILLEJA SL - YAGO SCHOOL,370,1429.9,10.00 
5/24/2017,0000,Codi descompte material LE,918,COLEGIO BILINGUE DE CASTILLEJA SL - YAGO SCHOOL,370,-300,(1.00)
5/24/2017,705001,SERVICIOS PRESTADOS,918,COLEGIO BILINGUE DE CASTILLEJA SL - YAGO SCHOOL,371,540,1.00 
5/24/2017,705001,SERVICIOS PRESTADOS,918,COLEGIO BILINGUE DE CASTILLEJA SL - YAGO SCHOOL,371,540,1.00 
5/24/2017,705001,SERVICIOS PRESTADOS,918,COLEGIO BILINGUE DE CASTILLEJA SL - YAGO SCHOOL,371,1440,1.00 
7/18/2017,45019,Creative LEGO® DUPLO® Brick Set,918,COLEGIO BILINGUE DE CASTILLEJA SL - YAGO SCHOOL,652,559.9,10.00 
7/18/2017,9656,Early Simple Machines Set,918,COLEGIO BILINGUE DE CASTILLEJA SL - YAGO SCHOOL,652,1469.9,10.00 
7/18/2017,9580,LEGO Education WeDo Construction Set,918,COLEGIO BILINGUE DE CASTILLEJA SL - YAGO SCHOOL,652,1539.89,11.00 
7/18/2017,45300,LEGO® Education WeDo 2.0 Core Set,918,COLEGIO BILINGUE DE CASTILLEJA SL - YAGO SCHOOL,652,1572.89,11.00 
7/18/2017,45544,LEGO® MINDSTORMS® Education EV3 Core Set,918,COLEGIO BILINGUE DE CASTILLEJA SL - YAGO SCHOOL,652,2959.92,8.00 
7/18/2017,45517,Transformer 10V DC,918,COLEGIO BILINGUE DE CASTILLEJA SL - YAGO SCHOOL,652,123.96,4.00 
5/25/2017,45544,LEGO® MINDSTORMS® Education EV3 Core Set,920,"COLEGIO KENSINGTON SCHOOL, S.A.",379,1479.96,4.00 
5/25/2017,45517,Transformer 10V DC,920,"COLEGIO KENSINGTON SCHOOL, S.A.",379,61.98,2.00 
5/25/2017,0000,Codi descompte material LE,920,"COLEGIO KENSINGTON SCHOOL, S.A.",379,-333.99,(1.00)
6/15/2017,1LA45544E,¡INTENSIVO! - Introducción a la robótica con LEGO MINDSTORMS Education EV3,920,"COLEGIO KENSINGTON SCHOOL, S.A.",477,450,3.00 
5/26/2017,45300,LEGO® Education WeDo 2.0 Core Set,922,Escola Maria Cubí i Soler,380,857.94,6.00 
5/26/2017,0000,Codi descompte material LE,922,Escola Maria Cubí i Soler,380,-42.9,(1.00)
5/26/2017,51566,VEXIA PORTABLET STRONGER HEY!,922,Escola Maria Cubí i Soler,381,288.43,1.00 
5/26/2017,0000,Codi descompte material LE,922,Escola Maria Cubí i Soler,381,-14.42,(1.00)
5/26/2017,45300,LEGO® Education WeDo 2.0 Core Set,923,Escola Sant Sebastià,383,428.97,3.00 
5/26/2017,45544,LEGO® MINDSTORMS® Education EV3 Core Set,923,Escola Sant Sebastià,383,1109.97,3.00 
5/26/2017,45517,Transformer 10V DC,923,Escola Sant Sebastià,383,61.98,2.00 
5/26/2017,0000,Codi descompte material LE,923,Escola Sant Sebastià,383,-80.05,(1.00)
5/26/2017,51566,VEXIA PORTABLET STRONGER HEY!,923,Escola Sant Sebastià,384,329.75,1.00 
